"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-01",98.85389,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-02",98.72005,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-03",98.48013,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.88334,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.48728,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.75091,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-07",98.36337,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.99905,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-09",99.57837,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.0444,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.3413,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.4822,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.5672,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.6429,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.5685,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.8376,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.1007,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.0598,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.8847,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.7688,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.8617,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-10",101.1667,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-11",101.3995,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2000-12",101.2894,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.0255,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-02",100.8823,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.7068,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.2075,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.54236,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.01739,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.66059,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.43145,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.16549,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.8276,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.63253,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2001-12",97.80062,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.04948,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.22633,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.32588,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.58042,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.14182,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.36627,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.4115,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.55148,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.5734,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.53504,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.35481,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.0199,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",98.71795,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.51716,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.30437,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.34967,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.5005,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.64571,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.90424,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",98.92213,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",98.97223,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.52393,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.2229,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2855,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.95792,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",99.77527,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",99.9184,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.0571,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",99.76499,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",99.56905,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",99.27727,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",99.26603,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",99.17103,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",98.86871,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",98.54704,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",98.42568,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",97.98617,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",97.40311,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",97.0377,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",96.85654,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",96.86981,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",97.28825,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",97.83064,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",98.49393,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.22908,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.64168,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.76053,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",99.77062,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",99.65171,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",99.79885,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.1712,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3871,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.2013,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",99.94333,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",99.92728,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.1035,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.5356,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.86,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.8488,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.691,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.6168,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",100.569,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",100.5936,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.6441,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.8004,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8537,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.6842,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",100.4503,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",100.1515,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",100.1053,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",100.348,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",100.1236,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",99.58118,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",99.24733,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.162,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.16378,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.3147,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.26798,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.13567,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.73504,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.96342,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.68949,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.1368,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",93.75093,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",92.73901,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",92.29133,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",92.42908,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",93.30646,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",94.63631,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.75878,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.76109,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.3794,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.6216,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.68255,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",97.70189,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",97.96996,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.15644,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.30367,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.71284,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.02065,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.58496,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.94003,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.3666,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.7365,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7892,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.7568,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.947,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.121,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.1281,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.1191,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.1277,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.1759,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.8775,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5298,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1026,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.7312,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.34298,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",98.78654,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",98.41386,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",98.3512,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",98.53231,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.1005,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.69408,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.75122,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.299,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.94475,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.84866,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.71431,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.63657,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.65388,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.58345,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.56178,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.48444,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.19761,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",97.93919,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",97.92221,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.66608,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.38843,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.78377,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1258,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.4842,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7215,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",101.0574,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",101.3939,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4895,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",101.7137,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",101.9084,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",101.9647,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",101.6515,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0939,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6974,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7843,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.2381,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.7566,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",101.8823,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",101.6493,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",101.408,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",101.5252,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.8248,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.8829,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",101.7225,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",101.7557,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",101.8282,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",102.0349,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",102.2839,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",102.2837,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",102.0943,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",101.7884,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",101.519,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",101.3892,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",101.4301,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",101.3914,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",101.5491,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.7743,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",101.8362,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.5649,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.4201,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.38,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.4744,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5333,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.432,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3482,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.4502,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.7144,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.9446,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",102.3077,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",102.5945,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",102.7057,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",102.9951,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",103.0435,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",103.0181,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",103.0177,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",103.0501,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",103.2258,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",103.3381,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",103.4633,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",103.8486,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",104.1318,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",103.9989,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",103.3863,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",103.0742,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",103.3106,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",103.6626,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",103.871,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",103.5958,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",103.2021,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",102.6771,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",102.0236,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.7123,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.4677,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2343,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.9848,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.8802,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.2048,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4754,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.9904,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2817,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.4642,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.80553,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.48895,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.71429,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.44149,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.28648,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.77734,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.28546,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.85558,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.20699,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.71572,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.02025,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.08923,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.37788,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.95854,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.7657,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.5246,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.1327,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.3614,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.5095,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.9804,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.2363,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.977,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.4898,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.6968,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",101.0053,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.7188,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.7578,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.8253,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.5378,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.0606,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.547,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.00879,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",98.78131,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",98.97031,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.00022,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.88047,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",98.98153,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.01467,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.09515,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-06",98.93291,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-07",98.8921,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.77073,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-09",98.49645,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-10",98.2721,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2023-11",98.29218,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-01",96.84602,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-02",97.55418,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-03",98.24841,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-04",98.52912,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-05",98.63988,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-06",98.7669,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-07",98.8867,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-08",99.05879,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-09",99.34753,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-10",99.86039,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-11",100.5438,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-12",101.0483,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-01",101.2639,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-02",100.9416,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-03",100.9061,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-04",101.3194,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-05",101.7165,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-06",101.8944,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-07",101.8923,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-08",101.8148,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-09",101.833,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-10",101.8428,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-11",101.9092,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1984-12",102.0042,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-01",101.7732,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-02",101.4514,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-03",101.2891,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-04",101.2426,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-05",101.2499,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-06",101.4165,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-07",101.7176,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-08",102.0713,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-09",102.0878,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-10",101.7742,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-11",101.2915,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1985-12",100.852,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-01",100.8996,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-02",101.0621,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-03",101.2507,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-04",101.2954,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-05",101.0467,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-06",100.4566,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-07",100.0923,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-08",99.88593,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-09",99.91499,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-10",99.991,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-11",100.0338,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.74334,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.07399,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-02",98.29773,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-03",98.19477,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-04",98.68715,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-05",99.47104,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-06",99.83945,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-07",99.92757,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-08",99.97876,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.0801,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.2875,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.7387,
